NGA,PolityID,PolityName,StartYear,EndYear,polity_territory,polity_population,population_of_the_largest_settlement,settlement_hierarchy,administrative_level,religious_level,military_level,professional_military_officer,professional_soldier,professional_priesthood,full_time_bureaucrat,examination_system,merit_promotion,specialized_government_building,formal_legal_code,judge,court,professional_lawyer,irrigation_system,drinking_water_supply_system,market,food_storage_site,road,bridge,canal,port,mines_or_quarry,mnemonic_device,nonwritten_record,written_record,script,non_phonetic_writing,phonetic_alphabetic_writing,lists_tables_and_classification,calendar,sacred_text,religious_literature,practical_literature,history,philosophy,scientific_literature,fiction,article,token,precious_metal,foreign_coin,indigenous_coin,paper_currency,courier,postal_station,general_postal_service,communal_building,utilitarian_public_building,symbolic_building,entertainment_building,knowledge_or_information_building,other_utilitarian_public_building,special_purpose_site,ceremonial_site,burial_site,trading_emporia,enclosure,length_measurement_system,area_measurement_system,volume_measurement_system,weight_measurement_system,time_measurement_system,geometrical_measurement_system,other_measurement_system,debt_and_credit_structure,store_of_wealth,source_of_support,occupational_complexity,special_purpose_house,other_special_purpose_site,largest_communication_distance,fastest_individual_communication,long_wall,copper,bronze,iron,steel,javelin,atlatl,sling,self_bow,composite_bow,crossbow,tension_siege_engine,sling_siege_engine,gunpowder_siege_artillery,handheld_firearm,war_club,battle_axe,dagger,sword,spear,polearm,dog,donkey,horse,camel,elephant,wood_bark_etc,leather_cloth,shield,helmet,breastplate,limb_protection,scaled_armor,laminar_armor,plate_armor,small_vessels_canoes_etc,merchant_ships_pressed_into_service,specialized_military_vessel,settlements_in_a_defensive_position,wooden_palisade,earth_rampart,ditch,moat,stone_walls_non_mortared,stone_walls_mortared,fortified_camp,complex_fortification,modern_fortification,chainmail,lux_precious_metal,luxury_fabrics,luxury_manufactured_goods,luxury_drink_alcohol,luxury_glass_goods,lux_fine_ceramic_wares,lux_precious_stone,lux_statuary,luxury_food,other_luxury_personal_items,sync_rel_pra_ind_beli,religious_fragmentation,moralizing_supernatural_punishment_and_reward,moralizing_supernatural_concern_is_primary,moralizing_enforcement_is_certain,moralizing_enforcement_is_broad,moralizing_enforcement_is_targeted,moralizing_enforcement_of_rulers,moralizing_religion_adopted_by_elites,moralizing_religion_adopted_by_commoners,moralizing_enforcement_in_afterlife,moralizing_enforcement_in_this_life,moralizing_enforcement_is_agentic,human_sacrifice
North China,1,cn_qing_dyn_1,1644,1796,"{'t': [[1644, 1796]], 'value': [array([[13100000, 13100000.0],
       [13100000, 13100000.0]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1700.0]], 'value': [array([[100000000, 140000000.0]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1700.0]], 'value': [array([[668200, 822600.0]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[7, 7.0],
       [7, 7.0]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[7, 7.0],
       [7, 7.0]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[3, 3.0],
       [3, 3.0]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[10, 10.0],
       [10, 10.0]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}",,"{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[0.1, 0.1],
       [0.1, 0.1]], dtype=object)], 'polity_years': [1644, 1796]}",,"{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[0.9, 0.9],
       [0.9, 0.9]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[0, 0],
       [0, 0]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[0, 0],
       [0, 0]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[0, 0],
       [0, 0]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}",,,,,,,,,,,,,,,,,,,,,,,,,,,"{'t': [[1644, 1796]], 'value': [array([[6259, 6700.0],
       [6259, 6700.0]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}",,,,"{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[0.1, 0.1],
       [0.1, 0.1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[0.1, 0.1],
       [0.1, 0.1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}",,,"{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[0, 0],
       [0, 0]], dtype=object)], 'polity_years': [1644, 1796]}",,"{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}",,,"{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[0.9, 0.9],
       [0.9, 0.9]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[0.9, 0.9],
       [0.9, 0.9]], dtype=object)], 'polity_years': [1644, 1796]}",,"{'t': [[1644, 1796]], 'value': [array([[0.9, 0.9],
       [0.9, 0.9]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[0.9, 0.9],
       [0.9, 0.9]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}",,"{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[0.9, 0.9],
       [0.9, 0.9]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[0.9, 0.9],
       [0.9, 0.9]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[0, 0],
       [0, 0]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[0, 0],
       [0, 0]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}",,,"{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}",,"{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[0, 0],
       [0, 0]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[0, 0],
       [0, 0]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[0, 0],
       [0, 0]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644, 1796]], 'value': [array([[1, 1],
       [1, 1]], dtype=object)], 'polity_years': [1644, 1796]}","{'t': [[1644.0, 1795.0]], 'value': [array([[0, 0],
       [0, 0]], dtype=object)], 'polity_years': [1644, 1796]}"
